Sample name;x;y;z;r;rNumbers
leaves11;-2.05777;1.0867;11.6851;0.2;24
leaves11;-1.95473;1.12719;11.6651;0.2;24
leaves11;-1.99428;1.13585;11.6679;0.2;24
leaves11;-2.06193;1.17533;11.684;0.2;24
leaves11;-1.93818;1.19565;11.6643;0.2;24
leaves11;-1.99685;1.23208;11.6701;0.2;24
leaves11;-2.07444;1.24956;11.6829;0.2;24
leaves11;-2.07621;1.32054;11.6776;0.2;24
leaves11;-1.9937;1.29053;11.6662;0.2;24
leaves11;-1.92407;1.27296;11.6558;0.2;24
leaves11;-1.9042;1.32807;11.6406;0.2;24
leaves11;-1.98142;1.34609;11.6534;0.2;24
leaves11;-2.0618;1.37314;11.6601;0.2;24
leaves11;-2.05951;1.44689;11.643;0.2;24
leaves11;-1.95119;1.40847;11.6441;0.2;24
leaves11;-1.91639;1.41913;11.6376;0.2;24
leaves11;-1.91358;1.46902;11.6198;0.2;24
leaves11;-1.98473;1.5021;11.6169;0.2;24
leaves11;-2.04471;1.5169;11.6251;0.2;24
leaves11;-2.02622;1.57562;11.6053;0.2;24
leaves11;-1.97529;1.56976;11.5943;0.2;24
leaves11;-1.92082;1.54541;11.5954;0.2;24
leaves11;-1.93318;1.6119;11.5687;0.2;24
leaves11;-1.99308;1.62704;11.5783;0.2;24
leaves11;-1.93124;1.67331;11.5471;0.2;24
leaves11;-2.0849;0.790923;11.6393;0.2;24
leaves11;-2.1623;0.809951;11.6633;0.2;24
leaves11;-2.08567;0.719547;11.6488;0.2;24
leaves11;-2.13469;0.730645;11.66;0.2;24
leaves11;-2.20336;0.753065;11.6748;0.2;24
leaves11;-2.26609;0.70728;11.6847;0.2;24
leaves11;-2.19504;0.673505;11.6647;0.2;24
leaves11;-2.1305;0.644481;11.6606;0.2;24
leaves11;-2.09153;0.630094;11.6557;0.2;24
leaves11;-2.13476;0.551364;11.6607;0.2;24
leaves11;-2.17792;0.554217;11.6658;0.2;24
leaves11;-2.27042;0.600974;11.674;0.2;24
leaves11;-2.33203;0.638196;11.6879;0.2;24
leaves11;-2.39442;0.602909;11.6911;0.2;24
leaves11;-2.3094;0.547794;11.6805;0.2;24
leaves11;-2.25058;0.510543;11.661;0.2;24
leaves11;-2.17189;0.494579;11.6605;0.2;24
leaves11;-2.22132;0.409064;11.6412;0.2;24
leaves11;-2.29489;0.421339;11.6456;0.2;24
leaves11;-2.36525;0.484834;11.6691;0.2;24
leaves11;-2.44115;0.515937;11.6644;0.2;24
leaves11;-2.4476;0.417264;11.6666;0.2;24
leaves11;-2.40996;0.399696;11.6637;0.2;24
leaves11;-2.34781;0.373474;11.6407;0.2;24
leaves11;-2.27508;0.316076;11.6035;0.2;24
leaves11;-2.3147;0.302293;11.6001;0.2;24
leaves11;-2.39921;0.330783;11.6489;0.2;24
leaves11;-2.46238;0.364263;11.6704;0.2;24
leaves11;-2.45179;0.307651;11.6642;0.2;24
leaves11;-2.39905;0.278166;11.6212;0.2;24
leaves11;-2.45503;0.184653;11.5753;0.2;24
leaves12;-1.64823;1.00858;11.0523;0.2;2
leaves12;-1.73626;0.996852;11.0628;0.2;2
leaves12;-1.84996;1.09757;11.0799;0.2;2
leaves12;-1.74085;1.11451;11.0601;0.2;2
leaves12;-1.62603;1.16434;11.0547;0.2;2
leaves12;-1.65178;1.27726;11.0436;0.2;2
leaves12;-1.84165;1.28091;11.0396;0.2;2
leaves12;-1.89516;1.27194;11.0595;0.2;2
leaves12;-1.95509;1.38888;11.0312;0.2;2
leaves12;-1.85598;1.40702;11.0153;0.2;2
leaves12;-1.67561;1.43822;11.0101;0.2;2
leaves12;-1.75971;1.53908;10.9684;0.2;2
leaves12;-1.8793;1.51582;10.9897;0.2;2
leaves12;-1.95977;1.47688;10.9906;0.2;2
leaves12;-1.95654;1.61284;10.952;0.2;2
leaves12;-1.84945;1.63871;10.9062;0.2;2
leaves12;-1.89626;1.74124;10.8456;0.2;2
leaves12;-1.49014;0.70707;11.0556;0.2;2
leaves12;-1.59007;0.672742;11.0838;0.2;2
leaves12;-1.43433;0.628097;11.0736;0.2;2
leaves12;-1.52396;0.595607;11.102;0.2;2
leaves12;-1.61334;0.5277;11.1273;0.2;2
leaves12;-1.61629;0.476056;11.1454;0.2;2
leaves12;-1.48685;0.494973;11.1117;0.2;2
leaves12;-1.40395;0.556368;11.0842;0.2;2
leaves12;-1.35966;0.458593;11.0931;0.2;2
leaves12;-1.47627;0.407398;11.1244;0.2;2
leaves12;-1.54682;0.31621;11.1449;0.2;2
leaves12;-1.52081;0.231192;11.1269;0.2;2
leaves12;-1.41235;0.317433;11.1138;0.2;2
leaves12;-1.33245;0.358461;11.1028;0.2;2
leaves12;-1.29347;0.265689;11.0978;0.2;2
leaves12;-1.37285;0.195861;11.0763;0.2;2
leaves12;-1.4354;0.140911;11.0875;0.2;2
leaves12;-1.3267;0.146307;11.0469;0.2;2
fruit5;-5.14659;1.05022;15.8789;0.5;6
fruit5;-5.03787;1.05776;15.8727;0.5;6
fruit5;-4.99823;1.12823;15.8782;0.5;6
fruit5;-4.99334;1.23669;15.8876;0.5;6
fruit5;-5.11213;1.15136;15.9035;0.5;6
fruit6;-4.69921;0.805137;15.2325;0.5;23
fruit6;-4.64632;0.897217;15.3061;0.5;23
fruit6;-4.71363;0.993122;15.3302;0.5;23
fruit6;-4.72103;0.868349;15.3322;0.5;23
fruit6;-4.74621;0.827599;15.2904;0.5;23
fruit6;-4.8822;0.848946;15.2851;0.5;23
fruit6;-4.86809;0.936601;15.3193;0.5;23
fruit6;-4.86166;1.05651;15.2932;0.5;23
fruit7;-4.02073;1.15712;14.6994;0.5;29
fruit7;-4.03202;1.03745;14.6515;0.5;29
fruit7;-4.23404;1.12175;14.6476;0.5;29
fruit7;-4.17401;1.00207;14.6118;0.5;29
fruit7;-4.30858;1.0577;14.6604;0.5;29
fruit7;-4.11985;1.08057;14.6738;0.5;29
innerroot;2.19194;-1.27515;2.54577;0.3;12
innerroot;2.55739;-1.06732;2.38706;0.3;12
innerroot;2.70185;-1.18122;2.42515;0.3;12
innerroot;2.74473;-1.53225;2.5029;0.3;12
innerroot;2.2402;-1.88909;2.46352;0.3;12
innerroot;2.15141;-2.3468;2.44111;0.3;12
innerroot;2.01594;-1.45584;2.46817;0.3;12
innerroot;1.8297;-1.78147;2.48123;0.3;12
innerroot;1.4896;-1.83166;2.53226;0.3;12
innerroot;0.653631;-1.04207;2.43635;0.3;12
innerroot;0.945222;-0.807941;2.46933;0.3;12
innerroot;1.16182;-0.628107;2.48612;0.3;12
innerroot;1.48655;-0.248521;2.39214;0.3;12
innerroot;1.74331;-0.0959923;2.33846;0.3;12
innerroot;3.63859;-0.651425;2.48226;0.3;12
innerroot;3.74924;-0.865795;2.5681;0.3;12
innerroot;3.74716;-1.03076;2.51517;0.3;12
innerroot;3.83782;-1.61876;2.62805;0.3;12
innerroot;5.08249;-2.30604;2.34736;0.3;12
innerroot;2.24927;0.825328;2.30214;0.3;12
innerroot;1.8966;1.30707;2.3039;0.3;12
innerroot;2.31057;0.97205;2.37922;0.3;12
innerroot;2.15564;1.36995;2.4207;0.3;12
innerroot;2.13889;1.69819;2.41531;0.3;12
innerroot;2.16272;1.15899;2.36517;0.3;12
innerroot;1.9865;1.02662;2.37057;0.3;12
innerroot;0.167793;-0.976735;2.42657;0.3;12
innerroot;0.464793;-0.865812;2.39914;0.3;12
innerroot;0.719704;-0.823789;2.45792;0.3;12
innerroot;2.27776;1.65105;2.5052;0.3;12
innerroot;2.2494;2.07233;2.40041;0.3;12
outerroot;0.744932;-1.28208;2.38805;0.5;9
outerroot;0.632062;-1.32294;2.41283;0.5;9
outerroot;0.494333;-1.42359;2.40842;0.5;9
outerroot;0.379847;-1.44694;2.42498;0.5;9
outerroot;0.17902;-1.59169;2.38336;0.5;9
outerroot;-0.119013;-1.78184;2.39303;0.5;9
outerroot;-0.0123607;-1.5098;2.40548;0.5;9
outerroot;-0.463147;-1.55267;2.33528;0.5;9
outerroot;-0.621848;-1.61924;2.13166;0.5;9
outerroot;-0.285673;-1.22567;2.39422;0.5;9
outerroot;0.00648084;-1.17704;2.45864;0.5;9
outerroot;1.91076;2.00519;2.30127;0.5;9
outerroot;1.91952;2.22452;2.33018;0.5;9
outerroot;2.10786;2.17931;2.33196;0.5;9
outerroot;1.66333;1.09642;2.36863;0.5;9
outerroot;1.44594;1.32201;2.38498;0.5;9
outerroot;2.38082;-2.83162;2.54942;0.5;9
outerroot;2.37503;-3.00901;2.48365;0.5;9
outerroot;2.07661;-3.19002;2.53966;0.5;9
outerroot;1.96244;-3.34807;2.51335;0.5;9
outerroot;2.20485;-3.50014;2.52985;0.5;9
outerroot;2.10144;-2.95709;2.47081;0.5;9
outerroot;1.89324;-2.78056;2.42904;0.5;9
outerroot;1.62823;-2.54677;2.4296;0.5;9
outerroot;3.88163;-1.89784;2.5843;0.5;9
outerroot;3.95945;-2.09239;2.57113;0.5;9
outerroot;4.07611;-2.17993;2.59208;0.5;9
outerroot;3.97256;-2.34608;2.52171;0.5;9
outerroot;3.84205;-2.4217;2.47478;0.5;9
outerroot;4.05245;-2.48828;2.52034;0.5;9
outerroot;2.57234;-1.53009;2.49709;0.5;9
outerroot;2.5231;-1.27861;2.4408;0.5;9
outerroot;2.77604;-1.24122;2.38677;0.5;9
outerroot;3.14372;-1.75654;2.60779;0.5;9
outerroot;3.24642;-2.01469;2.6485;0.5;9
outerroot;4.21459;-2.03263;2.65415;0.5;9
outerroot;4.37056;-1.95313;2.59166;0.5;9
outerroot;4.62459;-1.914;2.50697;0.5;9
outerroot;4.8028;-2.09947;2.50613;0.5;9
outerroot;4.7711;-1.86547;2.45119;0.5;9
outerroot;5.01796;-1.95074;2.45906;0.5;9
outerroot;5.17135;-2.26975;2.35737;0.5;9
outerroot;4.05023;-2.25798;2.50158;0.5;9
outerroot;1.28803;1.60453;2.39793;0.5;9
outerroot;0.994202;1.74373;2.40994;0.5;9
outerroot;0.82568;2.14789;2.35378;0.5;9
outerroot;2.21026;2.77822;2.36511;0.5;9
outerroot;2.16531;2.21366;2.32686;0.5;9
stem13;-0.518621;0.755696;9.86826;0.1;31
stem13;-0.500913;0.748591;9.78227;0.1;31
stem13;-0.45445;0.74345;9.71401;0.1;31
stem13;-0.395536;0.733204;9.68261;0.1;31
stem13;-0.332097;0.697815;9.68843;0.1;31
stem13;-0.282469;0.678395;9.68346;0.1;31
stem13;-0.228254;0.662521;9.67269;0.1;31
youngleaves;-2.58984;0.997202;12.2998;0.5;3
youngleaves;-2.56807;0.99308;12.2857;0.5;3
youngleaves;-2.60043;0.965546;12.2793;0.5;3
youngleaves;-2.61972;0.987396;12.3131;0.5;3
youngleaves;-2.64136;0.968634;12.2886;0.5;3
youngleaves;-2.65113;0.981194;12.328;0.5;3
youngleaves;-2.66137;0.969327;12.3135;0.5;3
youngleaves;-2.66821;0.980785;12.3436;0.5;3
youngleaves;-2.691;0.962018;12.3385;0.5;3
youngleaves;-2.68971;0.974269;12.3525;0.5;3
youngleaves;-2.70263;0.980563;12.3713;0.5;3
