CLUSTERID1	interact	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	shmotifs	topX	topXinNode
2541	motif_316	2935	-28.031	0	0.902265	0.582394	87	NA	NA	NA
2688	motif_316	2907	-17.0251	0	0.895294	0.548443	87	NA	NA	NA
2688	motif_400	2907	-17.0251	0	0.895294	0.548443	87	NA	NA	NA
2688	motif_316	2906	-17.0249	0	0.899464	0.603975	87	NA	NA	NA
2688	motif_400	2906	-17.0249	0	0.899464	0.603975	87	NA	NA	NA
2688	motif_467	2906	-17.0249	0	0.899464	0.603975	87	NA	NA	NA
1964	motif_316	2541	-40.0308	0	0.896778	0.507092	87	NA	NA	NA
2289	motif_158	3249	-72.0925	0	0.902882	0.61694	87	NA	NA	NA
2289	motif_316	3249	-72.0925	0	0.902882	0.61694	87	NA	NA	NA
2289	motif_413	3249	-72.0925	0	0.902882	0.61694	87	NA	NA	NA
1752	motif_158	2541	-52.031	0	0.8909	0.574962	87	NA	NA	NA
1752	motif_413	2541	-52.031	0	0.8909	0.574962	87	NA	NA	NA
2005	motif_316	2448	-29.9728	0	0.842723	0.568544	87	NA	NA	NA
2881	motif_467	2906	-2.01599	0	0.901411	0.60343	87	NA	NA	NA
2758	motif_316	2962	-14.0153	0	0.826076	0.556315	87	NA	NA	NA
2758	motif_491	2962	-14.0153	0	0.826076	0.556315	87	NA	NA	NA
2758	motif_74	2962	-14.0153	0	0.826076	0.556315	87	NA	NA	NA
1752	motif_158	2757	-68.0614	0	0.877606	0.550238	87	NA	NA	NA
1752	motif_413	2757	-68.0614	0	0.877606	0.550238	87	NA	NA	NA
1752	motif_158	2226	-28.0306	0	0.899756	0.598169	87	NA	NA	NA
1752	motif_413	2226	-28.0306	0	0.899756	0.598169	87	NA	NA	NA
2688	motif_316	3050	-28.0299	0	0.896878	0.592027	87	NA	NA	NA
2688	motif_400	3050	-28.0299	0	0.896878	0.592027	87	NA	NA	NA
2759	motif_316	3005	-17.9526	0	0.851259	0.534515	87	NA	NA	NA
2759	motif_413	3005	-17.9526	0	0.851259	0.534515	87	NA	NA	NA
2759	motif_74	3005	-17.9526	0	0.851259	0.534515	87	NA	NA	NA
2289	motif_158	2906	-44.0615	0	0.901706	0.580417	87	NA	NA	NA
2289	motif_316	2906	-44.0615	0	0.901706	0.580417	87	NA	NA	NA
2289	motif_158	2907	-44.0617	0	0.905763	0.61847	87	NA	NA	NA
2289	motif_316	2907	-44.0617	0	0.905763	0.61847	87	NA	NA	NA
2289	motif_413	2907	-44.0617	0	0.905763	0.61847	87	NA	NA	NA
3049	motif_316	3050	-0.000427246	0	0.891085	0.576316	87	NA	NA	NA
3049	motif_400	3050	-0.000427246	0	0.891085	0.576316	87	NA	NA	NA
3049	motif_491	3050	-0.000427246	0	0.891085	0.576316	87	NA	NA	NA
3049	motif_66	3050	-0.000427246	0	0.891085	0.576316	87	NA	NA	NA
2289	motif_316	2987	-50.1099	0	0.900453	0.58237	87	NA	NA	NA
2881	motif_467	2935	-4.03259	0	0.905329	0.587465	87	NA	NA	NA
2935	motif_158	3249	-26.0145	0	0.911631	0.635859	87	NA	NA	NA
2935	motif_316	3249	-26.0145	0	0.911631	0.635859	87	NA	NA	NA
2935	motif_400	3249	-26.0145	0	0.911631	0.635859	87	NA	NA	NA
2005	motif_316	2759	-54.0464	0	0.852443	0.502243	87	NA	NA	NA
2005	motif_413	2759	-54.0464	0	0.852443	0.502243	87	NA	NA	NA
2687	motif_413	3025	-26.0143	0	0.876131	0.563936	87	NA	NA	NA
2687	motif_450	3025	-26.0143	0	0.876131	0.563936	87	NA	NA	NA
2687	motif_491	3025	-26.0143	0	0.876131	0.563936	87	NA	NA	NA
2005	motif_316	2757	-54.0457	0	0.859257	0.578031	87	NA	NA	NA
2005	motif_413	2757	-54.0457	0	0.859257	0.578031	87	NA	NA	NA
2759	motif_316	2963	-14.0159	0	0.858446	0.589693	87	NA	NA	NA
