shared.name	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
3802	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
2671	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
5068	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
552	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
2499	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4934	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
3484	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4021	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
3492	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4246	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4020	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
3083	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
5134	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
3819	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4010	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
1528	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
2708	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
3470	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4928	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
5013	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4227	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
612	7	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Benzenoid;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Monocyclic benzene moiety;Organic oxide;Organic oxygen compound;Organooxygen compound	1	0.875	0.875	0.833	0.292	0.029;0.034;0.035;0.035;0.035;0.031;0.029;0.035;0.035;0.035
4832	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4905	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3003	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3857	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
2834	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4942	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4258	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4572	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3861	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3837	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4147	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3095	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
2559	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
2638	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3718	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4733	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4532	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3996	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
2787	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3164	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3720	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4176	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3713	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3850	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4434	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
3780	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
4317	9	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Alcohol;Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Tertiary alcohol	1	0.847	0.847	0.847	0.407	0.034;0.046;0.041;0.046;0.046;0.038;0.046;0.046;0.046;0.033
