cluster.index	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
2727	5	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Cembrane diterpenoids;Diterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Cyclic alcohol;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	0.96	0.84	0.72	0.24	0.059;0.059;0.052;0.026;0.082;0.052;0.082;0.082;0.023;0.039
4407	5	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Cembrane diterpenoids;Diterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Cyclic alcohol;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	0.96	0.84	0.72	0.24	0.059;0.059;0.052;0.026;0.082;0.052;0.082;0.082;0.023;0.039
3095	5	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Cembrane diterpenoids;Diterpenoids	Alcohol;Aliphatic homopolycyclic compound;Carbonyl group;Cyclic alcohol;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	0.96	0.84	0.72	0.24	0.059;0.059;0.052;0.026;0.082;0.052;0.082;0.082;0.023;0.039
1849	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1873	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
2087	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1857	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1979	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
2082	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1183	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1837	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1190	383	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Carbonyl group;Carboxylic acid derivative;Carboxylic acid ester;Hydrocarbon derivative;Ketone;Organic oxide;Organic oxygen compound;Organooxygen compound;Oxirane;Tetracarboxylic acid or derivatives	1	1	1	1	0.75	0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.051;0.038;0.051
1737	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1608	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1289	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
853	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1196	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1727	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1248	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
831	148	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	3-hydroxysteroid;Alcohol;Aliphatic homopolycyclic compound;Cyclic alcohol;Hydrocarbon derivative;Hydroxysteroid;Organic oxygen compound;Organooxygen compound;Secondary alcohol;Triterpenoid	1	1	0.667	0.667	0.667	0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067;0.067
1754	133	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Phorbol esters	Fatty acyl;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Phorbol ester;Primary alcohol;Tertiary alcohol	1	1	1	1	1	0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059
1724	133	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Phorbol esters	Fatty acyl;Hydrocarbon derivative;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Phorbol ester;Primary alcohol;Tertiary alcohol	1	1	1	1	1	0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059;0.059
3869	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3901	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
1753	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3887	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3843	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3878	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3877	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3902	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3912	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3858	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3867	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3909	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3862	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3907	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3898	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3863	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3890	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3894	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3872	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3880	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
3846	134	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tigliane and ingenane diterpenoids	Ingenane diterpenoid;Ketone;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Polyol;Primary alcohol;Secondary alcohol;Tertiary alcohol	1	1	1	1	1	0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056;0.056
1751	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
2571	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
2986	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
2133	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
1409	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
3810	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
2497	136	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Organoheterocyclic compound;Organonitrogen compound;Organooxygen compound;Organopnictogen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol;Secondary carboxylic acid amide	1	1	1	1	1	0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032;0.032
